Site_no,DateTime,Value
65909,20/01/2024 1:00:00 AM,0.247
65909,20/01/2024 2:00:00 AM,0.253
65909,20/01/2024 3:00:00 AM,0.254
65909,20/01/2024 4:00:00 AM,0.251
65909,20/01/2024 5:00:00 AM,0.255
65909,20/01/2024 6:00:00 AM,0.256
65909,20/01/2024 7:00:00 AM,0.242
65909,20/01/2024 8:00:00 AM,0.239
65909,20/01/2024 9:00:00 AM,0.237
65909,20/01/2024 10:00:00 AM,0.236
65909,20/01/2024 11:00:00 AM,0.231
65909,20/01/2024 12:00:00 PM,0.226
65909,20/01/2024 1:00:00 PM,0.231
65909,20/01/2024 2:00:00 PM,0.224
65909,20/01/2024 3:00:00 PM,0.227
65909,20/01/2024 4:00:00 PM,0.217
65909,20/01/2024 5:00:00 PM,0.221
65909,20/01/2024 6:00:00 PM,0.216
65909,20/01/2024 7:00:00 PM,0.205
65909,20/01/2024 8:00:00 PM,0.213
65909,20/01/2024 9:00:00 PM,0.217
65909,20/01/2024 10:00:00 PM,0.221
65909,20/01/2024 11:00:00 PM,0.223
65909,21/01/2024 12:00:00 AM,0.223
65909,21/01/2024 1:00:00 AM,0.227
65909,21/01/2024 2:00:00 AM,0.232
65909,21/01/2024 3:00:00 AM,0.234
65909,21/01/2024 4:00:00 AM,0.235
65909,21/01/2024 5:00:00 AM,0.236
65909,21/01/2024 6:00:00 AM,0.234
65909,21/01/2024 7:00:00 AM,0.237
65909,21/01/2024 8:00:00 AM,0.235
65909,21/01/2024 9:00:00 AM,0.237
65909,21/01/2024 10:00:00 AM,0.235
65909,21/01/2024 11:00:00 AM,0.235
65909,21/01/2024 12:00:00 PM,0.238
65909,21/01/2024 1:00:00 PM,0.228
65909,21/01/2024 2:00:00 PM,0.229
65909,21/01/2024 3:00:00 PM,0.228
65909,21/01/2024 4:00:00 PM,0.225
65909,21/01/2024 5:00:00 PM,0.223
65909,21/01/2024 6:00:00 PM,0.223
65909,21/01/2024 7:00:00 PM,0.223
65909,21/01/2024 8:00:00 PM,0.224
65909,21/01/2024 9:00:00 PM,0.225
65909,21/01/2024 10:00:00 PM,0.230
65909,21/01/2024 11:00:00 PM,0.233
65909,22/01/2024 12:00:00 AM,0.235
65909,22/01/2024 1:00:00 AM,0.235
65909,22/01/2024 2:00:00 AM,0.235
65909,22/01/2024 3:00:00 AM,0.236
65909,22/01/2024 4:00:00 AM,0.236
65909,22/01/2024 5:00:00 AM,0.237
65909,22/01/2024 6:00:00 AM,0.242
65909,22/01/2024 7:00:00 AM,0.242
65909,22/01/2024 8:00:00 AM,0.247
65909,22/01/2024 9:00:00 AM,0.250
65909,22/01/2024 10:00:00 AM,0.247
65909,22/01/2024 11:00:00 AM,0.251
65909,22/01/2024 12:00:00 PM,0.248
65909,22/01/2024 1:00:00 PM,0.244
65909,22/01/2024 2:00:00 PM,0.244
65909,22/01/2024 3:00:00 PM,0.239
65909,22/01/2024 4:00:00 PM,0.233
65909,22/01/2024 5:00:00 PM,0.229
65909,22/01/2024 6:00:00 PM,0.212
65909,22/01/2024 7:00:00 PM,0.219
65909,22/01/2024 8:00:00 PM,0.215
65909,22/01/2024 9:00:00 PM,0.223
65909,22/01/2024 10:00:00 PM,0.226
65909,22/01/2024 11:00:00 PM,0.226
65909,23/01/2024 12:00:00 AM,0.231
65909,23/01/2024 1:00:00 AM,0.234
65909,23/01/2024 2:00:00 AM,0.234
65909,23/01/2024 3:00:00 AM,0.236
65909,23/01/2024 4:00:00 AM,0.237
65909,23/01/2024 5:00:00 AM,0.236
65909,23/01/2024 6:00:00 AM,0.235
65909,23/01/2024 7:00:00 AM,0.229
65909,23/01/2024 8:00:00 AM,0.223
65909,23/01/2024 9:00:00 AM,0.236
65909,23/01/2024 10:00:00 AM,0.234
65909,23/01/2024 11:00:00 AM,0.236
65909,23/01/2024 12:00:00 PM,0.236
65909,23/01/2024 1:00:00 PM,0.238
65909,23/01/2024 2:00:00 PM,0.244
65909,23/01/2024 3:00:00 PM,0.246
65909,23/01/2024 4:00:00 PM,0.244
65909,23/01/2024 5:00:00 PM,0.242
65909,23/01/2024 6:00:00 PM,0.242
65909,23/01/2024 7:00:00 PM,0.240
65909,23/01/2024 8:00:00 PM,0.243
65909,23/01/2024 9:00:00 PM,0.245
65909,23/01/2024 10:00:00 PM,0.249
65909,23/01/2024 11:00:00 PM,0.254
65909,24/01/2024 12:00:00 AM,0.259
65909,24/01/2024 1:00:00 AM,0.263
65909,24/01/2024 2:00:00 AM,0.263
65909,24/01/2024 3:00:00 AM,0.264
65909,24/01/2024 4:00:00 AM,0.265
65909,24/01/2024 5:00:00 AM,0.264
65909,24/01/2024 6:00:00 AM,0.265
65909,24/01/2024 7:00:00 AM,0.262
65909,24/01/2024 8:00:00 AM,0.264
65909,24/01/2024 9:00:00 AM,0.264
65909,24/01/2024 10:00:00 AM,0.262
65909,24/01/2024 11:00:00 AM,0.257
65909,24/01/2024 12:00:00 PM,0.258
65909,24/01/2024 1:00:00 PM,0.248
65909,24/01/2024 2:00:00 PM,0.247
65909,24/01/2024 3:00:00 PM,0.246
65909,24/01/2024 4:00:00 PM,0.244
65909,24/01/2024 5:00:00 PM,0.241
65909,24/01/2024 6:00:00 PM,0.242
65909,24/01/2024 7:00:00 PM,0.240
65909,24/01/2024 8:00:00 PM,0.241
65909,24/01/2024 9:00:00 PM,0.241
65909,24/01/2024 10:00:00 PM,0.244
65909,24/01/2024 11:00:00 PM,0.246
65909,25/01/2024 12:00:00 AM,0.247
65909,25/01/2024 1:00:00 AM,0.248
65909,25/01/2024 2:00:00 AM,0.249
65909,25/01/2024 3:00:00 AM,0.250
65909,25/01/2024 4:00:00 AM,0.252
65909,25/01/2024 5:00:00 AM,0.254
65909,25/01/2024 6:00:00 AM,0.254
65909,25/01/2024 7:00:00 AM,0.248
65909,25/01/2024 8:00:00 AM,0.254
65909,25/01/2024 9:00:00 AM,0.257
65909,25/01/2024 10:00:00 AM,0.256
65909,25/01/2024 11:00:00 AM,0.260
65909,25/01/2024 12:00:00 PM,0.254
65909,25/01/2024 1:00:00 PM,0.248
65909,25/01/2024 2:00:00 PM,0.245
65909,25/01/2024 3:00:00 PM,0.241
65909,25/01/2024 4:00:00 PM,0.235
